id,original_title,title,original_language,overview,tagline,release_date,poster_path,popularity,vote_count,vote_average,budget,revenue,runtime,status,adult,backdrop_path,genre_names,collection,collection_name,_art_year
74072,"Simon, King of the Witches","Simon, King of the Witches",en,"Simon is a modern day warlock. Though he lives in a storm drain and sometimes talks to trees, he's deadly serious about his witchcraft. After being picked up for vagrancy, Simon spends a night in jail with Turk, a young hustler with connections to powerful people such as Hercules, an aging hipster who hires Simon to work one of his groovy parties. There he meets Linda, the DA's pill-popping daughter. In between romanic dallances and colorful sex magic ceremonies, Simon must contend with those who dare to challenge his magical prowess causing him to summon the dark world for his revenge.",The Black Mass... The Spells... The Incantations... The Curses... The Ceremonial Sex...,1971-04-02,/qFMOWWJb3EpnEG5QzzDqSmpgPKj.jpg,2.483,14,5.6,0,0,99,Released,False,/iZlV05R7ot8UN2HhIpUCasmoWL6.jpg,"Comedy, Drama, Horror",,,1971
204839,The Stepdaughter,The Stepdaughter,en,"Growing up, Susan Miller survived countless foster homes and years of abuse and neglect with one, burning goal: to someday find the birth mother who abandoned her - and get revenge.",,2000-10-31,/srpZVN2pqh5YxAK1S2l1ESqnPaD.jpg,2.482,9,4.8,0,0,92,Released,False,,"Horror, Thriller, TV Movie",,,2000
58206,Half Moon,Half Moon,en,"""Half Moon"" tells the story of a city gripped with fear because of a man killing prostitutes. When down on her luck prostitute Rose (Shellie Chapman aka Tori Black) goes to a hotel to meet a man who seems like the perfect guy things soon change and she suspects he could be the killer ...or worse a Werewolf!",There's something more dangerous out in the street's tonight!,2010-10-01,/aF2uMsfsudn1oD3tGV1e6qDzBna.jpg,2.481,5,2.4,0,0,95,Released,False,,"Drama, Horror",,,2010
360321,Nocturna,Nocturna,en,"Two New Orleans detectives become embroiled in a centuries-long feud between two secretive factions of vampires while investigating a runaway child's case. Torn between their everyday lives and the dangerous lure of immortality, the detectives must race to destroy the evil Moldero clan.","To live forever, first you must die",2015-10-06,/wu5PL27eeWTt19QW8wTtnv3HKKn.jpg,2.481,8,4.2,0,0,92,Released,False,,"Horror, Thriller",,,2015
515320,Animal Among Us,Animal Among Us,en,"Fifteen years ago, two teenage girls were murdered at Merrymaker Campgrounds. The case was filed an animal attack, the camp was condemned and the killer never found - but something horrific still waits in those woods.",This is a story about a monster.,2019-05-11,/pRj4mgs0DeFre4ngzlBa7fT9A5h.jpg,2.481,14,4.0,0,0,89,Released,False,/eUDVlLigtYIP9qT7LSj34tpee8R.jpg,"Horror, Thriller",,,2019
865419,The Amityville Moon,The Amityville Moon,en,"As Alyssa and Karla try to escape from the church home that holds them captive, Karla is slaughtered by a vicious, semi-human creature. After Detective Kimball tracks down Alyssa at a rowdy biker bar, she tells Kimball that women inmates disappear every full moon, and shows him the silver bullets in her gun. Now the two must return to the halfway house to confront the priest and nuns—and the snarling, savage evil—that dwell within.",Evil lurks in the holiest of places.,2021-10-05,/r5jq8fOkET3PCZLXSWP2bX9zw39.jpg,2.481,4,6.0,0,0,90,Released,False,/enAbyB85UvgFtyq2pbbdeWaKT4S.jpg,Horror,,,2021
68028,Thralls,Thralls,en,"The story focuses on a group of 6 beautiful women called Thralls, referred to as ""the white trash of vampires;"" effectively a lower species of vampire. They don't kill people, they don't have the ability to turn their victims into vampires and they can't fly. These Thralls are under the control of Mr. Jones, the vampire who sired them, and whom they are trying desperately to escape. To do this they must complete a blood ritual which will turn them into full-blown vampires. Their plans hit a snag when Ashley, the younger sister of one of the Thralls, comes to visit. Ashley has no idea what her sister has been up to since moving to the big city nor what she has become..",Being wild is in their blood.,2005-01-01,/nYxDdEJdauuubV66itHgYTELurJ.jpg,2.48,25,5.0,1000000,0,95,Released,False,/32TVTu05upxLMCBi6bpTxjxTTHr.jpg,Horror,,,2005
170261,The Legend of Sleepy Hollow,The Legend of Sleepy Hollow,en,"A TV adaptation of Washington Irving's classic ghost story. Humor is the drawing card in this version, with Jeff Goldblum a nerdish Ichabod Crane, Dick Butkus an appropriately nasty Brom Bones, and Meg Foster as spirited Katrina van Tassel. Angered that Katrina has grown fond of schoolmaster Crane, Brom Bones determines to scare off the interloper by filling his head with spooky tales of a Headless Horseman. Crane pooh-poohs the legends, until one fateful ride home in the dark of night.",,1980-10-31,/kvaXtsO1u3gcSZJe15wkzqyxfM1.jpg,2.48,12,6.8,0,0,104,Released,False,,"Comedy, Horror, TV Movie",,,1980
528594,Dawn Breaks Behind the Eyes,Dawn Breaks Behind the Eyes,de,"After inheriting a run-down castle, a dispirited woman and her ill-tempered husband decide to spend the night, as time and reality shift around them.",Eternity awaits,2022-06-24,/4U9an7MTgkTKRRVbRzUeLgCcGhR.jpg,2.48,4,9.0,450000,0,74,Released,False,/rSEtU3XVinITqXNeEsZ6QVvbI3x.jpg,"Comedy, Horror, Mystery, Romance",,,2022
117019,Ghost Ship,Ghost Ship,en,"Warned that it is haunted, a skeptical young couple buy a rundown yacht  and fix it up to be their home-on-the-sea, only to come slowly to realize it really is haunted..",On a voyage of terror ... a dead man speaks ...to solve the secret of the Ghost Ship.,1952-10-01,/8yl7rQNycO7di0LLs1EmzmbJdb8.jpg,2.479,14,5.3,0,0,75,Released,False,/1t0NSlI4oBT0Z7QL3Z3r7bAshOb.jpg,"Horror, Thriller",,,1952
51776,Killers,Killers,en,Odessa and Kyle James were just your average American boys until the night they went upstairs and killed their parents in cold blood... and smiled.,Meet the New Jamez Boyz!,1996-12-31,/6yBPo1bjRRBNUc8Ae028hSSGWpw.jpg,2.478,15,5.2,100000,0,87,Released,False,/sxLkCoi87NAKG3Z7PcNzWjTddFv.jpg,"Action, Horror, Thriller",,,1996
182237,The Candidate,The Candidate,en,An underhanded company man is offered assistance by a secret organization that immerses him in forces beyond his control.,,2011-08-24,/jCbNmAuGWOAmiU6MksaeJcKtJC5.jpg,2.478,12,7.5,0,0,19,Released,False,,"Drama, Horror, Mystery, Science Fiction, Thriller",,,2011
308724,Seduced by Evil,Seduced by Evil,en,New Mexican warlock Cerio goads working mother Leigh Lindsey into a sexual affair.,,1994-08-25,/bwkpyc2DLZW8iQOJzc8GUOJvZOr.jpg,2.478,2,7.5,0,0,88,Released,False,,"Fantasy, Horror, Thriller, TV Movie",,,1994
574283,Close Calls,Close Calls,en,"Morgan, a troubled, drug-addled teen, must deal with her crazy grandma and a psycho caller when her father leaves her home alone. As the calls keep coming in, a paranoid Morgan is forced to face some of her worst fears and inner demons when she believes everyone she knows is either plotting against her - or trying to kill her.",Evil has her number,2017-08-21,/6YrkkqiqyUX5TEozTPLKyhkkY5X.jpg,2.478,13,4.5,350000,0,128,Released,False,/sH9tXbzKdHTaWLapZL1TpXaGaVm.jpg,Horror,,,2017
585604,Wake Up,Wake Up,en,"When a psychiatric doctor researches a young girls' diary to find out why she murdered her entire family, he begins to fall into the same state of insomnia and confusion that led her to lose her mind.",Sleep at Your Own Risk,2019-01-19,/z0kF14I3VTEPoUjHJkmGBEGdenW.jpg,2.478,26,4.1,0,0,78,Released,False,/bPwnn6anCunMyRGprmcoA7JuCxi.jpg,"Horror, Thriller",,,2019
619887,Dwellers,Dwellers,en,"While shooting a documentary on the suspicious disappearances within the homeless community, a filmmaker and his crew go missing while uncovering a terrifying and vicious secret below the city's surface.",Art is not safe.,2021-10-12,/eZFE9RYYTsINBbRZb7T77KZutcq.jpg,2.478,2,3.5,0,0,80,Released,False,/7q7IMxidm34ZPGt3xAa0MrP7J4B.jpg,"Drama, Horror, Mystery, Thriller",,,2021
30796,Descanse en piezas,Rest in Pieces,es,A newlywed couple move into the mansion of the bride's recently dead aunt. Soon strange things begin to happen when the various tenants and servants of the mansion don't want to leave and the bride and groom are in a deadly predicament.,Their dream house brought them together...Their neighbors are tearing them apart!,1987-08-10,/zIp8FeNamDmqfrCGNdnLfjhGd2r.jpg,2.477,18,4.3,0,0,90,Released,False,/rw4vRB00h73nSBiQ6ndbghB0isq.jpg,Horror,,,1987
37644,All the Kind Strangers,All the Kind Strangers,en,"An LA photographer, driving through backwoods country, spots a young boy walking on the side of the road and offers him a ride home. After reaching the isolated house, he discovers that the boy and his siblings are keeping a woman prisoner as their ""mom"" and now he is expected to be their ""dad""...or else.",There's Nothing More Dangerous Than a Kind Face.,1974-11-12,/y7p6khQX0bOOasuvGQ1LPa4ZS8j.jpg,2.477,15,6.1,0,0,73,Released,False,/vFyE5jlAw3L0RCgjxnJcag6dnoo.jpg,"Horror, Thriller, TV Movie",,,1974
129481,Family Portraits: A Trilogy of America,Family Portraits: A Trilogy of America,en,"Three narratives (""Cutting Moments,"" ""Home"" and ""Prologue"") combine to create a shocking trilogy of modern American life, a portrait drawn with brushstrokes of hidden violence and disturbing cruelty. Directed by Douglas Buck, this unflinching film reveals what lies behind the drawn curtains of so-called ""ordinary"" households.",,2003-01-01,/hJo3til8n6Gy7mNHZQCH5Mp3s5C.jpg,2.477,6,5.2,200000,0,103,Released,False,,"Drama, Horror",,,2003
415255,Secreto Matusita,The Secret of Evil,es,"Lima, Peru. An investigation into the mysterious disappearance of a young man in the supposedly haunted Matusita House reveals its darkest secrets to those who dare to open its doors.",Many myths. Only one truth.,2014-09-18,/3hIJYEM2FReIqlavHOujvBx6ixP.jpg,2.477,41,7.0,300000,0,78,Released,False,/eWVB7zR34i6Ii9eLz0THqPIeRfi.jpg,"Horror, Mystery, Thriller",,,2014
455689,Ghost Note,Ghost Note,en,An immortal blues musician terrorizes childhood sweethearts reunited over the Thanksgiving holiday.,He will not be silenced,2017-08-01,/zqH0nGeNjAumAHaZb96bwMrL4cn.jpg,2.477,9,6.0,0,0,105,Released,False,/wGaPrs57DKWt02aAYtGCc2ZCmEZ.jpg,"Horror, Thriller",,,2017
399062,Paranormal Sex Tape,Paranormal Sex Tape,en,"Based on real events that occurred in Europe in 2010. There are over 25,000 demonic possessions reported each year - many of those claim to be possessed during sexual intercourse. After a steamy night captured on video, a couple watches their sex tape - but they discover something ancient and very evil on the tape, something that's watching them - following them - possessing them.",,2016-05-24,/toIkHsCvoSp4TryuA5I37sJGzh0.jpg,2.475,7,2.7,0,0,71,Released,False,,Horror,,,2016
995184,Clown Motel 2,Clown Motel 2,en,"The search for Brooke is in full swing when her fiancé gets new intel on her whereabouts. Gathering a group of people, they enter the Clown realm where Brooke and Jane Doe have been trapped.",,2022-08-09,/8L7c4TQyayYCPCnT8CAxysIQ8IR.jpg,2.475,0,0.0,0,0,0,Released,False,,Horror,995186.0,Clown Motel Collection,2022
36628,Lo,Lo,en,Love presents many challenges to couples...but none so daunting as the one Justin faces with his girlfriend April...,Love is Hell,2009-07-01,/ma6gQjFaEEDWCtr1h7uXXcHhNtC.jpg,2.473,31,6.4,0,0,82,Released,False,/akQu20RiJjOjDnKngtgVfyjH1A4.jpg,"Comedy, Horror, Romance",,,2009
575146,Тварь,Stray,ru,"Igor is ready for anything for the sake of Polina’s happiness, and in order to compensate for the loss of her son, the couple opens up to a new child. But instead of an ordinary boy from a shelter, a mystical creature that can recreate the memories gets into their family ... There has not yet been found a recipe for centuries of suffering, but perhaps the key to salvation in selfless love for each other ... Open your heart! Let her in ...",From Love The Evil Grows,2019-11-28,/pVupGYXs3CNrqzkpOJxluhpEcZh.jpg,2.473,17,4.2,0,0,90,Released,False,/5rs0V8pKmrpR39jH9Xf2XRi6q4O.jpg,"Drama, Horror, Thriller",,,2019
64839,Un jeu d'enfants,Children's Play,fr,"Marianne and Jacques are a young middle-class couple who live in a chic Parisian apartment with their two young children. One day, Marianne receives an unexpected visit from two strangers, Mr and Mrs Worms, who claim to have lived in the apartment when they were children and who ask if they can just take a look around their former home. Marianne agrees, but no sooner have the mysterious Worms left than things take an inexplicable turn for the worse...",What if evil come from the peoples you love the most ?,2001-06-19,/AmxoMJ8ZibI6hpOODPAoomGFM8D.jpg,2.472,23,4.8,0,0,85,Released,False,/lGdKcF7v6M5HInsE4LMpZaHDDP1.jpg,"Drama, Fantasy, Horror, Mystery, Thriller",,,2001
345913,The Cutting Room,The Cutting Room,en,"Students Raz, Charlie and Jess embark on their end of year Media Studies project unaware of the horrific and unspeakable fate that awaits them. What starts as a seemingly simple mystery soon turns into a claustrophobic and hellish nightmare.",,2015-06-01,/fAp238TGrjNQ8wyUpKiDg1wWng.jpg,2.472,11,4.8,16500,0,76,Released,False,/7oOHHcQdg6f9MUBv5Tq89vabmmW.jpg,"Horror, Thriller",,,2015
579386,Darker than Night,Darker than Night,en,"Sloan Carter is a young girl who has recently been blinded. Her father leaves for the weekend and her two best friends, returning home from University, keep her company. A protege of her father's, passing through town, also spends the night. The peaceful weekend is interrupted by a shadowy threat and the safe country getaway turns into a fight for survival.",Out of sight. Out of mind.,2018-10-28,/7ksR1JDlzXIeXJ6mKeMkoseEt77.jpg,2.472,15,5.3,0,0,82,Released,False,/gU7aMn8P7f1pICmtCp2Uu3Tmn5r.jpg,"Horror, Thriller",,,2018
81611,Das deutsche Kettensägenmassaker,The German Chainsaw Massacre,de,"Taking place around the German reunification of 1990, a group of East Germans cross the border to visit West Germany and get slaughtered by a psychopathic cannibal family who want to turn them into sausages.",,1990-11-29,/cJhUqwMTY3EjYLX819NMopIb3gj.jpg,2.471,18,3.9,0,0,63,Released,False,/3RJIQg3MpD2OIyim5y4luQGkHHf.jpg,"Comedy, Horror, Thriller",,,1990
93890,I Eat Your Skin,I Eat Your Skin,en,"A cancer researcher on a remote Caribbean island discovers that by treating the natives with snake venom he can turn them into bug-eyed zombies. Uninterested in this information, the unfortunate man is forced by his evil employer to create an army of the creatures in order to conquer the world.",,1971-10-29,/mbBgHCs9gR6ba3oQ24FH0TZ2vbl.jpg,2.471,14,3.4,0,0,84,Released,False,/ygOSnjgigJn9D42Yt3ZNyBwwK2s.jpg,Horror,,,1971
