publisher,page_id,name,urlslug,id,align,eye,hair,sex,gsm,alive,appearances,first_appearance,month,year,date
Marvel,7235,Jesse Aaronson (Earth-616),\/Jesse_Aaronson_(Earth-616),Secret Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,,Deceased Characters,45.0,"1998, October",October,1998.0,1998-10-01
Marvel,2603,Miranda Leevald (Earth-616),\/Miranda_Leevald_(Earth-616),Public Identity,,Green Eyes,Black Hair,Female Characters,Bisexual Characters,Living Characters,45.0,"2001, December",December,2001.0,2001-12-01
Marvel,31443,Angela del Toro (Earth-616),\/Angela_del_Toro_(Earth-616),Secret Identity,,Brown Eyes,Brown Hair,Female Characters,,Living Characters,45.0,"2003, February",February,2003.0,2003-02-01
Marvel,1762,Laurie Collins (Earth-616),\/Laurie_Collins_(Earth-616),Secret Identity,Good Characters,Blue Eyes,Blond Hair,Female Characters,,Deceased Characters,45.0,"2003, August",August,2003.0,2003-08-01
Marvel,21052,Gabriel Summers (Earth-616),\/Gabriel_Summers_(Earth-616),Public Identity,Bad Characters,Blue Eyes,Brown Hair,Male Characters,,Deceased Characters,45.0,"2006, January",January,2006.0,2006-01-01
Marvel,61995,Miek (Earth-616),\/Miek_(Earth-616),No Dual Identity,Bad Characters,Yellow Eyes,No Hair,Male Characters,,Deceased Characters,45.0,"2006, April",April,2006.0,2006-04-01
Marvel,46986,Joseph Green (Earth-616),\/Joseph_Green_(Earth-616),Public Identity,Good Characters,Brown Eyes,Bald,Male Characters,,Living Characters,45.0,"2007, May",May,2007.0,2007-05-01
Marvel,126872,Maki Matsumoto (Earth-616),\/Maki_Matsumoto_(Earth-616),Secret Identity,Bad Characters,Brown Eyes,Black Hair,Female Characters,,Living Characters,45.0,"2008, November",November,2008.0,2008-11-01
Marvel,12808,Mark Todd (Earth-616),\/Mark_Todd_(Earth-616),Secret Identity,Good Characters,Brown Eyes,Bald,Male Characters,,Deceased Characters,44.0,"1941, March",March,1941.0,1941-03-01
Marvel,7181,Robert Baxter (Earth-616),\/Robert_Baxter_(Earth-616),Secret Identity,Bad Characters,Blue Eyes,Black Hair,Male Characters,,Living Characters,44.0,"1944, November",November,1944.0,1944-11-01
Marvel,15058,Mordred (Earth-616),\/Mordred_(Earth-616),Public Identity,Bad Characters,Blue Eyes,Black Hair,Male Characters,,Deceased Characters,44.0,"1955, May",May,1955.0,1955-05-01
Marvel,2279,Alexander Gentry (Earth-616),\/Alexander_Gentry_(Earth-616),Public Identity,,Blue Eyes,Grey Hair,Male Characters,,Deceased Characters,44.0,"1963, October",October,1963.0,1963-10-01
Marvel,1848,Idunn (Earth-616),\/Idunn_(Earth-616),Public Identity,Good Characters,Blue Eyes,Blond Hair,Female Characters,,Living Characters,44.0,"1965, March",March,1965.0,1965-03-01
Marvel,2030,Ahmet Abdol (Earth-616),\/Ahmet_Abdol_(Earth-616),Public Identity,Bad Characters,Red Eyes,Bald,Male Characters,,Living Characters,44.0,"1969, March",March,1969.0,1969-03-01
Marvel,46766,Jackson Norriss (Earth-616),\/Jackson_Norriss_(Earth-616),Public Identity,Good Characters,Blue Eyes,Brown Hair,Male Characters,,Living Characters,44.0,"1970, April",April,1970.0,1970-04-01
Marvel,37422,Rafael Scarfe (Earth-616),\/Rafael_Scarfe_(Earth-616),Public Identity,,,Brown Hair,Male Characters,,Living Characters,44.0,"1975, August",August,1975.0,1975-08-01
Marvel,1103,Arishem (Earth-616),\/Arishem_(Earth-616),No Dual Identity,,,No Hair,Male Characters,,Living Characters,44.0,"1976, August",August,1976.0,1976-08-01
Marvel,1135,John Falsworth (Earth-616),\/John_Falsworth_(Earth-616),Secret Identity,Bad Characters,Blue Eyes,Black Hair,Male Characters,,Deceased Characters,44.0,"1976, July",July,1976.0,1976-07-01
Marvel,4610,Eshu (Earth-616),\/Eshu_(Earth-616),Secret Identity,Bad Characters,Green Eyes,Black Hair,Male Characters,,Deceased Characters,44.0,"1983, September",September,1983.0,1983-09-01
Marvel,4182,Erg (Earth-616),\/Erg_(Earth-616),Secret Identity,,One Eye,Black Hair,Male Characters,,Living Characters,44.0,"1985, July",July,1985.0,1985-07-01
Marvel,5707,James Bourne (Earth-616),\/James_Bourne_(Earth-616),Public Identity,,Brown Eyes,,Male Characters,,Living Characters,44.0,"1986, October",October,1986.0,1986-10-01
Marvel,22362,Abraham Zimmer (Earth-616),\/Abraham_Zimmer_(Earth-616),,Good Characters,Blue Eyes,White Hair,Male Characters,,Deceased Characters,44.0,"1987, June",June,1987.0,1987-06-01
Marvel,2249,Laura Dean (Earth-616),\/Laura_Dean_(Earth-616),Secret Identity,Good Characters,Brown Eyes,Black Hair,Female Characters,,Living Characters,44.0,"1987, July",July,1987.0,1987-07-01
Marvel,16750,Whitman Knapp (Earth-616),\/Whitman_Knapp_(Earth-616),Secret Identity,,,Strawberry Blond Hair,Male Characters,,Living Characters,44.0,"1987, February",February,1987.0,1987-02-01
Marvel,3933,Christopher Bradley (Earth-616),\/Christopher_Bradley_(Earth-616),Secret Identity,Good Characters,Blue Eyes,Brown Hair,Male Characters,,Deceased Characters,44.0,"1995, October",October,1995.0,1995-10-01
Marvel,89127,Blind Al (Althea) (Earth-616),\/Blind_Al_(Althea)_(Earth-616),Secret Identity,Good Characters,,White Hair,Female Characters,,Living Characters,44.0,"1997, January",January,1997.0,1997-01-01
Marvel,14412,Void (Dark Sentry) (Earth-616),\/Void_(Dark_Sentry)_(Earth-616),Secret Identity,Bad Characters,Orange Eyes,Black Hair,Male Characters,,Deceased Characters,44.0,"2000, September",September,2000.0,2000-09-01
Marvel,30883,Brightwind (Earth-616),\/Brightwind_(Earth-616),,,Red Eyes,Black Hair,Male Characters,,Living Characters,44.0,"NA, NA",,,
Marvel,2341,Red Raven (Liberty Legion) (Earth-616),\/Red_Raven_(Liberty_Legion)_(Earth-616),Secret Identity,Good Characters,Blue Eyes,Red Hair,Male Characters,,Deceased Characters,43.0,"1940, August",August,1940.0,1940-08-01
Marvel,1429,Roger Aubrey (Earth-616),\/Roger_Aubrey_(Earth-616),Secret Identity,,Blue Eyes,Blond Hair,Male Characters,Homosexual Characters,Living Characters,43.0,"1943, March",March,1943.0,1943-03-01
Marvel,28541,Elaine Grey (Earth-616),\/Elaine_Grey_(Earth-616),Public Identity,Good Characters,Blue Eyes,Grey Hair,Female Characters,,Deceased Characters,43.0,"1964, May",May,1964.0,1964-05-01
Marvel,1578,Milos Masaryk (Earth-616),\/Milos_Masaryk_(Earth-616),Secret Identity,Bad Characters,Blue Eyes,Black Hair,Male Characters,,Living Characters,43.0,"1964, August",August,1964.0,1964-08-01
Marvel,15998,Vera Cantor (Earth-616),\/Vera_Cantor_(Earth-616),Public Identity,Good Characters,Brown Eyes,Brown Hair,Female Characters,,Living Characters,43.0,"1966, April",April,1966.0,1966-04-01
Marvel,183246,Noah Black (Earth-616),\/Noah_Black_(Earth-616),Secret Identity,Bad Characters,Brown Eyes,Bald,Male Characters,,Living Characters,43.0,"1968, July",July,1968.0,1968-07-01
Marvel,26394,Charles Barton (Earth-616),\/Charles_Barton_(Earth-616),Public Identity,,Blue Eyes,Red Hair,Male Characters,,Living Characters,43.0,"1969, May",May,1969.0,1969-05-01
Marvel,1831,Howard Stark (Earth-616),\/Howard_Stark_(Earth-616),No Dual Identity,Good Characters,Blue Eyes,Grey Hair,Male Characters,,Deceased Characters,43.0,"1970, August",August,1970.0,1970-08-01
Marvel,23127,Martine Bancroft (Earth-616),\/Martine_Bancroft_(Earth-616),,,Red Eyes,Blond Hair,Female Characters,,Deceased Characters,43.0,"1971, November",November,1971.0,1971-11-01
Marvel,2657,Hildegarde (Earth-616),\/Hildegarde_(Earth-616),No Dual Identity,Good Characters,,Blond Hair,Female Characters,,Living Characters,43.0,"1972, January",January,1972.0,1972-01-01
Marvel,55707,Lincoln Slade (Earth-616),\/Lincoln_Slade_(Earth-616),Secret Identity,Good Characters,,,Male Characters,,Deceased Characters,43.0,"1972, January",January,1972.0,1972-01-01
Marvel,53824,Richard Rory (Earth-616),\/Richard_Rory_(Earth-616),Public Identity,,Brown Eyes,Brown Hair,Male Characters,,Living Characters,43.0,"1974, February",February,1974.0,1974-02-01
Marvel,7414,Wilhelm Lohmer (Earth-616),\/Wilhelm_Lohmer_(Earth-616),Secret Identity,,Blue Eyes,Blond Hair,Male Characters,,Living Characters,43.0,"1975, June",June,1975.0,1975-06-01
Marvel,1360,Jackson Day (Earth-616),\/Jackson_Day_(Earth-616),Secret Identity,Bad Characters,Red Eyes,White Hair,Male Characters,,Living Characters,43.0,"1976, December",December,1976.0,1976-12-01
Marvel,2369,Thursday Rubinstein (Earth-616),\/Thursday_Rubinstein_(Earth-616),Secret Identity,Bad Characters,,No Hair,Female Characters,,Living Characters,43.0,"1976, February",February,1976.0,1976-02-01
Marvel,494896,Slug (Microverse) (Earth-616),\/Slug_(Microverse)_(Earth-616),Public Identity,Good Characters,,Black Hair,Female Characters,,Deceased Characters,43.0,"1979, April",April,1979.0,1979-04-01
Marvel,1155,Belasco (Earth-616),\/Belasco_(Earth-616),Secret Identity,Bad Characters,Black Eyes,Brown Hair,Male Characters,,Living Characters,43.0,"1982, February",February,1982.0,1982-02-01
Marvel,1498,Edward Lavell (Earth-616),\/Edward_Lavell_(Earth-616),Public Identity,Bad Characters,Brown Eyes,Brown Hair,Male Characters,,Living Characters,43.0,"1983, April",April,1983.0,1983-04-01
Marvel,15272,Frank Simpson (Earth-616),\/Frank_Simpson_(Earth-616),Secret Identity,Bad Characters,Blue Eyes,Blond Hair,Male Characters,,Deceased Characters,43.0,"1986, July",July,1986.0,1986-07-01
Marvel,1382,Silas Burr (Earth-616),\/Silas_Burr_(Earth-616),Secret Identity,Bad Characters,Blue Eyes,Black Hair,Male Characters,,Deceased Characters,43.0,"1991, September",September,1991.0,1991-09-01
Marvel,2491,Carolyn Trainer (Earth-616),\/Carolyn_Trainer_(Earth-616),Secret Identity,Bad Characters,,Pink Hair,Female Characters,,Living Characters,43.0,"1995, September",September,1995.0,1995-09-01
Marvel,17457,Carlos LaMuerto (Earth-616),\/Carlos_LaMuerto_(Earth-616),Public Identity,,Brown Eyes,Black Hair,Male Characters,,Living Characters,43.0,"1997, January",January,1997.0,1997-01-01
Marvel,19546,Milla Donovan (Earth-616),\/Milla_Donovan_(Earth-616),Public Identity,Good Characters,White Eyes,Black Hair,Female Characters,,Living Characters,43.0,"2003, March",March,2003.0,2003-03-01
Marvel,16464,Tomi Shishido (Earth-616),\/Tomi_Shishido_(Earth-616),Secret Identity,Bad Characters,Green Eyes,Black Hair,Male Characters,,Living Characters,43.0,"2004, December",December,2004.0,2004-12-01
Marvel,514255,Samuel Alexander (Earth-616),\/Samuel_Alexander_(Earth-616),Secret Identity,Good Characters,Blue Eyes,Black Hair,Male Characters,,Living Characters,43.0,"2012, January",January,2012.0,2012-01-01
Marvel,242490,Leila Taylor (Earth-616),\/Leila_Taylor_(Earth-616),No Dual Identity,Good Characters,Brown Eyes,Black Hair,Female Characters,,Living Characters,42.0,"1971, August",August,1971.0,1971-08-01
Marvel,42788,Buck Cowan (Earth-616),\/Buck_Cowan_(Earth-616),No Dual Identity,Good Characters,,Brown Hair,Male Characters,,Living Characters,42.0,"1972, June",June,1972.0,1972-06-01
Marvel,2095,Katerina van Horn (Earth-616),\/Katerina_van_Horn_(Earth-616),Public Identity,,Blue Eyes,Red Hair,Female Characters,Homosexual Characters,Living Characters,42.0,"1973, April",April,1973.0,1973-04-01
Marvel,65379,Lei-Kung (Earth-616),\/Lei-Kung_(Earth-616),Secret Identity,Good Characters,Black Eyes,Bald,Male Characters,,Living Characters,42.0,"1974, July",July,1974.0,1974-07-01
Marvel,2025,Lilith Drake (Earth-616),\/Lilith_Drake_(Earth-616),Secret Identity,,Red Eyes,Black Hair,Female Characters,,Living Characters,42.0,"1974, June",June,1974.0,1974-06-01
Marvel,39470,Gwendolyne Stacy (Clone) (Earth-616),\/Gwendolyne_Stacy_(Clone)_(Earth-616),Secret Identity,,Blue Eyes,Blond Hair,Female Characters,,Deceased Characters,42.0,"1975, March",March,1975.0,1975-03-01
Marvel,2442,Grannz (Earth-616),\/Grannz_(Earth-616),Secret Identity,,Orange Eyes,Orange Hair,Male Characters,,Living Characters,42.0,"1977, October",October,1977.0,1977-10-01
Marvel,2044,Lord Chaos (Earth-616),\/Lord_Chaos_(Earth-616),,Good Characters,,No Hair,,,Living Characters,42.0,"1977, December",December,1977.0,1977-12-01
Marvel,1069,Andromeda Attumasen (Earth-616),\/Andromeda_Attumasen_(Earth-616),No Dual Identity,Good Characters,Green Eyes,Auburn Hair,Female Characters,,Living Characters,42.0,"1985, May",May,1985.0,1985-05-01
Marvel,1773,Blackheart (Earth-616),\/Blackheart_(Earth-616),No Dual Identity,Bad Characters,Red Eyes,Black Hair,Male Characters,,Living Characters,42.0,"1989, September",September,1989.0,1989-09-01
Marvel,2337,Pantu Hurageb (Earth-616),\/Pantu_Hurageb_(Earth-616),,Bad Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,42.0,"1990, February",February,1990.0,1990-02-01
Marvel,18189,Walter Charles (Earth-616),\/Walter_Charles_(Earth-616),Secret Identity,Good Characters,,Brown Hair,Male Characters,,Living Characters,42.0,"1990, April",April,1990.0,1990-04-01
Marvel,10207,Doreen Green (Earth-616),\/Doreen_Green_(Earth-616),Public Identity,Good Characters,Brown Eyes,Brown Hair,Female Characters,,Living Characters,42.0,"1991, December",December,1991.0,1991-12-01
Marvel,16557,Peter Hunter (Earth-616),\/Peter_Hunter_(Earth-616),Secret Identity,Good Characters,Blue Eyes,Grey Hair,Male Characters,,Living Characters,42.0,"1991, February",February,1991.0,1991-02-01
Marvel,129903,Algernon Crowe (Earth-616),\/Algernon_Crowe_(Earth-616),Public Identity,Bad Characters,Brown Eyes,Brown Hair,Male Characters,,Living Characters,42.0,"1992, July",July,1992.0,1992-07-01
Marvel,3978,Justine Hammer (Earth-616),\/Justine_Hammer_(Earth-616),Secret Identity,Bad Characters,Blue Eyes,Black Hair,Female Characters,,Deceased Characters,42.0,"1997, June",June,1997.0,1997-06-01
Marvel,2352,Johnathon Gallo (Earth-616),\/Johnathon_Gallo_(Earth-616),Secret Identity,Good Characters,Blue Eyes,Silver Hair,Male Characters,,Living Characters,42.0,"1998, September",September,1998.0,1998-09-01
Marvel,5686,Maria de Guadalupe Santiago (Earth-616),\/Maria_de_Guadalupe_Santiago_(Earth-616),Secret Identity,Good Characters,Brown Eyes,Black Hair,Female Characters,,Living Characters,42.0,"1998, September",September,1998.0,1998-09-01
Marvel,12235,Elsa Bloodstone (Earth-616),\/Elsa_Bloodstone_(Earth-616),Public Identity,Good Characters,Blue Eyes,Blond Hair,Female Characters,,Living Characters,42.0,"2001, December",December,2001.0,2001-12-01
Marvel,34071,Thor Odinson (Ragnarok) (Earth-616),\/Thor_Odinson_(Ragnarok)_(Earth-616),Public Identity,,Red Eyes,Bald,Male Characters,,Living Characters,42.0,"2006, September",September,2006.0,2006-09-01
Marvel,53308,Roger Brokeridge (Earth-616),\/Roger_Brokeridge_(Earth-616),Secret Identity,,Green Eyes,Blond Hair,Male Characters,,Living Characters,42.0,"2007, May",May,2007.0,2007-05-01
Marvel,11798,Phineas Horton (Earth-616),\/Phineas_Horton_(Earth-616),No Dual Identity,Good Characters,Blue Eyes,Brown Hair,Male Characters,,Deceased Characters,41.0,"1939, October",October,1939.0,1939-10-01
Marvel,547402,Marie Lathrop (Earth-616),\/Marie_Lathrop_(Earth-616),Public Identity,Good Characters,,Blond Hair,Female Characters,,Living Characters,41.0,"1948, December",December,1948.0,1948-12-01
Marvel,1262,Byrrah (Earth-616),\/Byrrah_(Earth-616),Public Identity,Bad Characters,Blue Eyes,Blond Hair,Male Characters,,Living Characters,41.0,"1954, August",August,1954.0,1954-08-01
Marvel,1605,Orka (Earth-616),\/Orka_(Earth-616),Secret Identity,,Black Eyes,Black Hair,Male Characters,,Deceased Characters,41.0,"1970, March",March,1970.0,1970-03-01
Marvel,1609,Grom (Earth-616),\/Grom_(Earth-616),Secret Identity,,Black Eyes,Red Hair,Male Characters,,Living Characters,41.0,"1971, August",August,1971.0,1971-08-01
Marvel,35497,Noah Burstein (Earth-616),\/Noah_Burstein_(Earth-616),No Dual Identity,Good Characters,,,Male Characters,,Living Characters,41.0,"1972, June",June,1972.0,1972-06-01
Marvel,36987,Lin Sun (Earth-616),\/Lin_Sun_(Earth-616),Public Identity,Good Characters,,Black Hair,Male Characters,,Living Characters,41.0,"1974, April",April,1974.0,1974-04-01
Marvel,2716,Daniel Berkhart (Earth-616),\/Daniel_Berkhart_(Earth-616),Secret Identity,Bad Characters,Blue Eyes,Brown Hair,Male Characters,,Deceased Characters,41.0,"1975, February",February,1975.0,1975-02-01
Marvel,2331,Ransak (Earth-616),\/Ransak_(Earth-616),Secret Identity,Good Characters,,Black Hair,Male Characters,,Living Characters,41.0,"1977, February",February,1977.0,1977-02-01
Marvel,1926,Simon Maddicks (Earth-616),\/Simon_Maddicks_(Earth-616),Secret Identity,Bad Characters,Brown Eyes,Brown Hair,Male Characters,,Living Characters,41.0,"1977, January",January,1977.0,1977-01-01
Marvel,116397,Iann-23 (Earth-616),\/Iann-23_(Earth-616),Public Identity,Good Characters,Blue Eyes,No Hair,Male Characters,,Living Characters,41.0,"1982, January",January,1982.0,1982-01-01
Marvel,1594,Obadiah Stane (Earth-616),\/Obadiah_Stane_(Earth-616),Public Identity,Bad Characters,Blue Eyes,Bald,Male Characters,,Deceased Characters,41.0,"1982, October",October,1982.0,1982-10-01
Marvel,2124,Martin Preston (Earth-616),\/Martin_Preston_(Earth-616),Secret Identity,Bad Characters,Blue Eyes,Black Hair,Male Characters,,Living Characters,41.0,"1986, January",January,1986.0,1986-01-01
Marvel,19217,Nick Katzenberg (Earth-616),\/Nick_Katzenberg_(Earth-616),Public Identity,Bad Characters,Brown Eyes,Brown Hair,Male Characters,,Living Characters,41.0,"1989, May",May,1989.0,1989-05-01
Marvel,177132,Richard Parker (Simulcrum) (Earth-616),\/Richard_Parker_(Simulcrum)_(Earth-616),,,,,Male Characters,,Deceased Characters,41.0,"1992, June",June,1992.0,1992-06-01
Marvel,62400,Century (Alien) (Earth-616),\/Century_(Alien)_(Earth-616),Secret Identity,Good Characters,White Eyes,White Hair,Male Characters,,Living Characters,41.0,"1994, July",July,1994.0,1994-07-01
Marvel,1321,Charles Burlingame (Earth-616),\/Charles_Burlingame_(Earth-616),Secret Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,,Deceased Characters,41.0,"1998, October",October,1998.0,1998-10-01
Marvel,7140,Kuan-Yin Xorn (Earth-616),\/Kuan-Yin_Xorn_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Deceased Characters,41.0,"2001, September",September,2001.0,2001-09-01
Marvel,35896,Juston Seyfert (Earth-616),\/Juston_Seyfert_(Earth-616),No Dual Identity,Good Characters,Green Eyes,Brown Hair,Male Characters,,Deceased Characters,41.0,"2003, June",June,2003.0,2003-06-01
Marvel,20754,Sally Floyd (Earth-616),\/Sally_Floyd_(Earth-616),No Dual Identity,,Brown Eyes,Black Hair,Female Characters,,Living Characters,41.0,"2006, January",January,2006.0,2006-01-01
Marvel,346444,Gunna Sijurvald (Earth-616),\/Gunna_Sijurvald_(Earth-616),Secret Identity,,Brown Eyes,Black Hair,Female Characters,,Living Characters,41.0,"2010, August",August,2010.0,2010-08-01
Marvel,259919,Geoffrey Vandergill (Earth-616),\/Geoffrey_Vandergill_(Earth-616),Secret Identity,Good Characters,,Blond Hair,Male Characters,,Deceased Characters,40.0,"1941, June",June,1941.0,1941-06-01
Marvel,259923,Washington Jones (Earth-616),\/Washington_Jones_(Earth-616),Secret Identity,Good Characters,,White Hair,Male Characters,,Deceased Characters,40.0,"1941, June",June,1941.0,1941-06-01
Marvel,2644,Phoebus Apollo (Earth-616),\/Phoebus_Apollo_(Earth-616),,Good Characters,Blue Eyes,Blond Hair,Male Characters,,Living Characters,40.0,"1948, August",August,1948.0,1948-08-01
