LEAID,LEA_NAME,ST,d_Locale_Txt,SCHOOL_YEAR,AIAN,Asian,Black,Hispanic,White,Multi,Total,diverse,variance,int_group
1201440,orange,FL,suburban-large,2016-2017,0.251131441656495,4.80174117799549,25.9945345157214,39.7678789384431,27.0249835279377,2.15973039824586,185162,Diverse,0.164013669111782,Somewhat integrated
1201470,osceola,FL,suburban-large,1994-1995,0.231108910073872,2.60822912797656,9.79324006438034,23.8826296892411,63.4847922083282,,24231,Diverse,0.161751501599719,Somewhat integrated
1201470,osceola,FL,suburban-large,2016-2017,0.337134357957362,2.39563708477938,10.3599405057015,59.0183440753594,25.2731779871096,2.61576598909271,50425,Diverse,0.164079115403921,Somewhat integrated
1201500,palm beach,FL,suburban-large,1994-1995,0.295019334165242,1.82788741507603,28.9496387361156,12.7613193449492,56.1661351696939,,129822,Diverse,0.299092651290546,Not integrated
1201500,palm beach,FL,suburban-large,2016-2017,0.867661082398371,3.22517983070602,27.6403621337163,33.6309909231113,31.8691797836145,2.76662624645342,169882,Diverse,0.261341085187755,Not integrated
1201530,pasco,FL,suburban-large,1994-1995,0.162038191155208,1.09188811886125,4.06092635987436,5.26000897442289,89.4251383556863,,40114,Undiverse,,
1201530,pasco,FL,suburban-large,2016-2017,0.316875460574797,2.828297715549,7.26160648489315,22.3021370670597,62.7324981577008,4.55858511422255,67850,Diverse,0.070433083141239,Highly integrated
1201560,pinellas,FL,suburban-large,1994-1995,0.135024944543326,2.53741681498952,18.10474077841,2.32611154463276,76.8967059174244,,114053,Undiverse,,
1201560,pinellas,FL,suburban-large,2016-2017,0.210207326312195,4.641633855117,18.6967145768644,16.7120159629523,55.4947341464195,4.24469413233458,93717,Diverse,0.158526705989537,Somewhat integrated
1201590,polk,FL,suburban-large,1994-1995,0.150392538322502,0.779557652772604,23.0004001269368,6.85872759634091,69.2109220856272,,72477,Diverse,0.0551373149273641,Highly integrated
1201590,polk,FL,suburban-large,2016-2017,0.400214067989855,1.66135374735324,21.5173232193964,34.4463317588478,39.1453568187635,2.82942038764921,85954,Diverse,0.085921152044512,Somewhat integrated
1201620,putnam,FL,town-distant,1994-1995,0.148530331457161,0.680112570356473,28.2754846779237,6.52751719824891,64.3683552220138,,12792,Diverse,0.0509187232085557,Highly integrated
1201620,putnam,FL,town-distant,2016-2017,0.369878603945372,0.635432473444613,24.2507587253414,17.9438543247344,52.9779969650986,3.82207890743551,10544,Diverse,0.141528900976593,Somewhat integrated
1201650,santa rosa,FL,suburban-large,1994-1995,0.342610162344508,1.37044064937803,5.11806873286949,1.0067467847354,92.1621336706726,,18972,Extremely undiverse,,
1201650,santa rosa,FL,suburban-large,2016-2017,0.424354243542435,1.60516605166052,5.08118081180812,6.90774907749078,78.3210332103321,7.66051660516605,27100,Undiverse,,
1201680,sarasota,FL,city-small,1994-1995,0.118282663597711,1.21479492343595,12.6274735462421,3.6156133115949,82.4238355551293,,31281,Undiverse,,
1201680,sarasota,FL,city-small,2016-2017,0.234310119824416,2.15031439079369,9.67493178312967,20.2722742911377,62.9018863447621,4.76628307035235,33716,Diverse,0.178675835392093,Somewhat integrated
1201710,seminole,FL,suburban-large,1994-1995,0.179977502812148,2.72965879265092,14.1582302212223,9.37757780277465,73.5545556805399,,53340,Diverse,0.0996169372007866,Somewhat integrated
1201710,seminole,FL,suburban-large,2016-2017,0.179880790865714,4.94672174880715,14.8538849677587,25.5354502355219,51.0190704126587,3.46499184438787,65599,Diverse,0.0751257526430298,Highly integrated
1201740,st. johns,FL,rural-fringe,1994-1995,0.144240675870595,0.700597568514321,12.8717631705474,1.59351603818944,84.6898825468782,,14559,Undiverse,,
1201740,st. johns,FL,rural-fringe,2016-2017,0.124589120983989,4.44544587000318,6.58466758562189,8.8193192662496,77.391050789948,2.6349273671933,37724,Undiverse,,
1201770,st. lucie,FL,city-midsize,1994-1995,0.19124847001224,0.807068543451652,31.437423500612,6.25764993880049,61.3066095471236,,26144,Diverse,0.0365285761851389,Highly integrated
1201770,st. lucie,FL,city-midsize,2016-2017,0.266490837660375,1.89016181763235,30.8167806807879,29.7205967196901,33.4267424929256,3.87922745130361,36399,Diverse,0.0690458766970033,Highly integrated
1201800,sumter,FL,town-distant,1994-1995,0.213068181818182,0.266335227272727,27.2194602272727,3.49786931818182,68.8032670454545,,5632,Diverse,0.0969745447505833,Somewhat integrated
1201800,sumter,FL,town-distant,2016-2017,0.298841987299216,0.728427344041838,18.1359731042211,14.7926783713112,61.524094135226,4.51998505790063,5354,Diverse,0.0882411317032549,Somewhat integrated
1201830,suwannee,FL,town-remote,1994-1995,0.0537923614846692,0.19723865877712,19.6162811547427,1.90066343912498,78.2320243858705,,5577,Undiverse,,
1201830,suwannee,FL,town-remote,2016-2017,0.150501672240803,0.819397993311037,15.0836120401338,17.8260869565217,62.3745819397993,3.74581939799331,5980,Diverse,0.0495962806836047,Highly integrated
1201860,taylor,FL,town-remote,1994-1995,0.319573901464714,0.372836218375499,27.2170439414115,0.399467376830892,71.6910785619174,,3755,Diverse,0.030692194276624,Highly integrated
1201860,taylor,FL,town-remote,2016-2017,0.498575498575499,1.46011396011396,24.0740740740741,3.24074074074074,65.6339031339031,5.09259259259259,2808,Diverse,0.0110111537880516,Highly integrated
1201890,union,FL,town-distant,1994-1995,0.0477554918815664,0.52531041069723,19.4842406876791,0.859598853868195,79.0830945558739,,2094,Undiverse,,
1201890,union,FL,town-distant,2016-2017,0.215796288303841,0.258955545964609,12.9909365558912,3.71169615882607,79.0246007768666,3.7980146741476,2317,Undiverse,,
1201920,volusia,FL,city-small,1994-1995,0.199643493761141,0.93048128342246,16.5187165775401,6.3921568627451,75.9590017825312,,56100,Undiverse,,
1201920,volusia,FL,city-small,2016-2017,0.260047675407158,2.14539332210905,15.8545733384454,19.5302472119889,58.0456417009785,4.16409675107103,59989,Diverse,0.142137397402938,Somewhat integrated
1201950,wakulla,FL,rural-distant,1994-1995,0.147819660014782,0.344912540034491,13.550135501355,0.2710027100271,85.6861295885686,,4059,Undiverse,,
1201950,wakulla,FL,rural-distant,2016-2017,0.200440970134295,0.581278813389457,10.6835037081579,3.22709961916216,80.2766085387853,5.03106835037082,4989,Undiverse,,
1201980,walton,FL,rural-distant,1994-1995,0.448343079922027,1.01364522417154,12.3196881091618,0.974658869395711,85.2436647173489,,5130,Undiverse,,
1201980,walton,FL,rural-distant,2016-2017,0.305271809322531,0.998003992015968,5.35399788657978,12.034754021369,76.6467065868264,4.66126570388634,8517,Undiverse,,
1202010,washington,FL,rural-fringe,1994-1995,0.423250564334086,0.677200902934537,19.2155756207675,0.507900677200903,79.176072234763,,3544,Undiverse,,
1202010,washington,FL,rural-fringe,2016-2017,0.698634487138774,0.762146713242299,15.9733248650365,2.47697681803747,74.3093045411242,5.77961257542077,3149,Diverse,0.0047968651198929,Highly integrated
1202011,dozier/sunland,FL,,1994-1995,0.0,0.0,65.8914728682171,7.75193798449612,26.3565891472868,,258,Diverse,,
1202014,florida a and m uni lab school,FL,,1994-1995,0.0,0.0,99.8260869565217,0.0,0.173913043478261,,575,Extremely undiverse,,
1202015,uf - lab school,FL,,1994-1995,0.0,0.0,63.7795275590551,3.1496062992126,33.0708661417323,,127,Diverse,,
1202017,eckerd youth development ctr,FL,,1994-1995,0.0,0.0,63.7795275590551,3.1496062992126,33.0708661417323,,127,Diverse,,
1300001,troup county,GA,town-distant,1994-1995,0.0812421014623578,0.135403502437263,40.6391045315039,0.225672504062105,58.9185773605344,,11078,Diverse,0.24830721441539,Not integrated
1300001,troup county,GA,town-distant,2016-2017,0.170288679857282,2.29484268569575,42.6532598118715,5.67628932857606,45.2481349335063,3.95718456049303,12332,Diverse,0.151661727848404,Somewhat integrated
1300030,americus city school district,GA,,1994-1995,0.096401028277635,0.44987146529563,77.474293059126,0.70694087403599,21.2724935732648,,3112,Undiverse,,
1300060,appling county,GA,town-remote,1994-1995,0.0,0.259365994236311,28.9625360230548,1.84438040345821,68.9337175792507,,3470,Diverse,0.0370765823036578,Highly integrated
1300060,appling county,GA,town-remote,2016-2017,0.0830334901743703,0.581234431220592,21.3396069748132,15.693329642956,58.7877110434542,3.51508441738168,3613,Diverse,0.0541322993241731,Highly integrated
1300090,atkinson county,GA,rural-remote,1994-1995,0.068073519400953,0.204220558202859,29.4077603812117,6.8073519400953,63.5125936010892,,1469,Diverse,,
1300090,atkinson county,GA,rural-remote,2016-2017,0.0576036866359447,0.0576036866359447,15.8410138248848,38.1912442396313,44.1244239631336,1.72811059907834,1736,Diverse,,
1300120,atlanta public schools,GA,city-large,1994-1995,0.0520483546004029,0.92175957018133,90.6883814640698,1.60174613834788,6.73606447280054,,59560,Extremely undiverse,,
1300120,atlanta public schools,GA,city-large,2016-2017,0.122566023773183,1.20715970584154,74.0160029600851,7.8002867582443,14.9715554322187,1.8824291198372,43242,Diverse,0.486328160978774,Not integrated
1300150,bacon county,GA,town-remote,1994-1995,0.0,0.0,25.8079409048938,0.461680517082179,73.730378578024,,2166,Diverse,,
1300150,bacon county,GA,town-remote,2016-2017,0.0473036896877956,0.473036896877956,21.0501419110691,12.961210974456,61.8732261116367,3.59508041627247,2114,Diverse,,
1300180,baker county,GA,rural-distant,1994-1995,0.0,0.0,78.772378516624,1.27877237851662,19.9488491048593,,391,Undiverse,,
1300180,baker county,GA,rural-distant,2016-2017,0.332225913621262,0.0,64.4518272425249,13.2890365448505,16.9435215946844,4.98338870431894,301,Diverse,,
1300210,baldwin county,GA,town-distant,1994-1995,0.0462178400862733,0.801109228162071,58.5888152826991,0.246495147126791,40.3173625019257,,6491,Diverse,0.0039702626010963,Highly integrated
1300210,baldwin county,GA,town-distant,2016-2017,0.0726480203414457,1.30766436614602,65.4377043225572,2.23392662549946,27.4064656738104,3.54159099164548,5506,Diverse,0.0455384866655888,Highly integrated
1300240,banks county,GA,rural-distant,1994-1995,0.0,0.399771559109081,4.34037692747002,0.342661336379212,94.9171901770417,,1751,Extremely undiverse,,
1300240,banks county,GA,rural-distant,2016-2017,0.0359582883854729,0.719165767709457,2.15749730312837,8.80978065444085,86.2279755483639,2.04962243797195,2781,Undiverse,,
1300290,barrow county,GA,rural-fringe,1994-1995,0.0,1.21193758521436,12.9677321617937,0.681714891683078,85.1386153613089,,6601,Undiverse,,
1300290,barrow county,GA,rural-fringe,2016-2017,0.250589622641509,4.6653891509434,12.7505896226415,17.3864976415094,59.9646226415094,4.98231132075472,13568,Diverse,0.0063374482041853,Highly integrated
1300330,bartow county,GA,rural-fringe,1994-1995,0.139455052563828,0.364728599013087,7.25166273331903,0.632911392405063,91.611242222699,,9322,Extremely undiverse,,
1300330,bartow county,GA,rural-fringe,2016-2017,0.18158047646717,0.907902382335851,9.12260313771063,12.1441022661243,73.5836722835561,4.06013945380593,13768,Diverse,0.0491414211699618,Highly integrated
1300360,ben hill county,GA,rural-fringe,1994-1995,0.136239782016349,0.136239782016349,43.3514986376022,0.245231607629428,56.1307901907357,,3670,Diverse,,
1300360,ben hill county,GA,rural-fringe,2016-2017,0.1230012300123,0.738007380073801,42.4661746617466,11.4391143911439,42.4969249692497,2.73677736777368,3252,Diverse,,
1300390,berrien county,GA,rural-fringe,1994-1995,0.0348918353105373,0.104675505931612,16.7480809490579,0.976971388695045,82.1353803210049,,2866,Undiverse,,
1300390,berrien county,GA,rural-fringe,2016-2017,0.226830848995463,0.486066104990279,12.0220349967596,7.90667530784187,76.1179520414777,3.24044069993519,3086,Undiverse,,
1300420,bibb county,GA,city-midsize,1994-1995,0.0763726987699976,0.361765415226304,64.6555189323901,0.389902725299461,34.5164402283142,,24878,Diverse,0.317087107640612,Not integrated
1300420,bibb county,GA,city-midsize,2016-2017,0.0843245162435647,1.54003195455352,76.0340848570921,4.69998224747026,15.2538611752175,2.38771524942304,22532,Undiverse,,
1300440,bleckley county,GA,rural-fringe,1994-1995,0.0,0.833719314497453,31.3107920333488,0.0,67.8554886521538,,2159,Diverse,,
1300440,bleckley county,GA,rural-fringe,2016-2017,0.0397456279809221,0.914149443561208,26.2718600953895,2.62321144674086,67.329093799682,2.82193958664547,2516,Diverse,,
1300480,brantley county,GA,rural-distant,1994-1995,0.037397157816006,0.112191473448018,4.59985041136874,0.37397157816006,94.8765893792072,,2674,Extremely undiverse,,
1300480,brantley county,GA,rural-distant,2016-2017,0.22883295194508,0.45766590389016,3.23226544622426,2.45995423340961,91.8192219679634,1.80205949656751,3496,Extremely undiverse,,
1300510,bremen city,GA,town-fringe,1994-1995,0.0,0.395882818685669,8.70942201108472,0.158353127474268,90.7363420427554,,1263,Extremely undiverse,,
1300510,bremen city,GA,town-fringe,2016-2017,0.0438981562774363,1.9315188762072,5.3116769095698,1.27304653204565,89.2449517120281,2.19490781387182,2278,Undiverse,,
1300540,brooks county,GA,rural-fringe,1994-1995,0.0,0.0745434215430488,67.4245247856877,1.49086843086098,31.0100633619083,,2683,Diverse,,
1300540,brooks county,GA,rural-fringe,2016-2017,0.0469704086425552,0.422733677782997,53.640206669798,10.8971348050728,31.892907468295,3.10004697040864,2129,Diverse,,
1300570,bryan county,GA,suburban-large,1994-1995,0.0,0.619578686493185,17.1623296158612,0.475010326311442,81.7430813713342,,4842,Undiverse,,
1300570,bryan county,GA,suburban-large,2016-2017,0.234873056705067,3.13164075606755,15.7924169555978,6.95671625097864,69.0974163963762,4.78693658427469,8941,Diverse,0.0075625026910539,Highly integrated
1300600,buford city,GA,suburban-large,1994-1995,0.12012012012012,0.48048048048048,21.2012012012012,5.76576576576577,72.4324324324324,,1665,Diverse,,
1300600,buford city,GA,suburban-large,2016-2017,0.130519904285404,3.11072438546878,10.7678921035458,29.4974983685012,52.2079617141614,4.28540352403742,4597,Diverse,,
1300630,bulloch county,GA,rural-distant,1994-1995,0.112303468929374,0.449213875717494,39.5932118792114,0.36186673321687,59.4834040429249,,8014,Diverse,0.068274619739936,Highly integrated
1300630,bulloch county,GA,rural-distant,2016-2017,0.218071489523087,1.88679245283019,37.129041433583,6.50421920925382,50.7063619986726,3.55551341613729,10547,Diverse,0.163718848592663,Somewhat integrated
1300660,burke county,GA,town-distant,1994-1995,0.0208724692131079,0.125234815278647,68.6078063034857,0.313087038196619,30.9329993738259,,4791,Diverse,0.0014929174420462,Highly integrated
1300660,burke county,GA,town-distant,2016-2017,0.14008872285781,0.443614289049732,65.2813448517394,3.12864814382442,27.5040859210834,3.50221807144525,4283,Diverse,,
1300690,butts county,GA,rural-fringe,1994-1995,0.0666666666666667,0.4,43.1333333333333,0.166666666666667,56.2333333333333,,3000,Diverse,,
1300690,butts county,GA,rural-fringe,2016-2017,0.0290360046457607,0.40650406504065,33.1881533101045,3.54239256678281,58.8269454123113,4.00696864111498,3444,Diverse,,
1300720,calhoun city,GA,town-distant,1994-1995,0.283956460009465,1.56176053005206,10.7430194036914,0.757217226691907,86.6540463795551,,2113,Undiverse,,
1300720,calhoun city,GA,town-distant,2016-2017,0.220534182798334,2.13183043371723,6.39549130115168,35.3834844400882,52.854692477334,3.01396716491056,4081,Diverse,,
1300750,calhoun county,GA,rural-remote,1994-1995,0.0,0.0,71.2970711297071,0.502092050209205,28.2008368200837,,1195,Diverse,,
1300750,calhoun county,GA,rural-remote,2016-2017,0.0,0.0,93.9157566302652,3.74414976599064,2.18408736349454,0.15600624024961,641,Extremely undiverse,,
1300780,camden county,GA,town-distant,1994-1995,0.554938956714761,1.23319768158836,22.5551855962511,1.81280059193489,73.8438771735109,,8109,Diverse,0.0210165746594448,Highly integrated
1300780,camden county,GA,town-distant,2016-2017,0.413088379171649,1.45668007392108,22.0676160452223,7.56603978693336,61.0609848896619,7.43559082508968,9199,Diverse,0.0040093805395445,Highly integrated
1300810,candler county,GA,rural-fringe,1994-1995,0.122324159021407,0.0611620795107034,40.4892966360856,4.46483180428135,54.8623853211009,,1635,Diverse,,
1300810,candler county,GA,rural-fringe,2016-2017,0.0455996352029184,0.820793433652531,29.3661650706794,19.7902416780666,47.1044231646147,2.87277701778386,2193,Diverse,,
1300840,carroll county,GA,rural-fringe,1994-1995,0.177520321405213,0.102774922918808,16.8177146594413,0.457815565729235,82.4441745305055,,10703,Undiverse,,
